movie_id,title,overview,vote_average,vote_count
278504.0,Insomnia,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,6.8,1181.0
298798.0,Cherish,"After a martini-induced rampage, a fantasy-prone young woman is placed under house arrest.",6.6,10.0
271367.0,Eight Legged Freaks,"The residents of a rural mining town discover that an unfortunate chemical spill has caused hundreds of little spiders to mutate overnight to the size of SUVs. It's then up to mining engineer Chris McCormack and Sheriff Sam Parker to mobilize an eclectic group of townspeople, including the Sheriff's young son, Mike, her daughter, Ashley, and paranoid radio announcer Harlan, into battle against the bloodthirsty eight-legged beasts.",5.4,303.0
295701.0,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",5.8,1454.0
102059.0,Hot Shots!,"Charlie Sheen, Lloyd Bridges, Cary Elwes, Valeria Golino and Jon Cryer co-star in director Jim Abrahams' (Airplane, Naked Gun) truly hilarious spoof of Top Gun. Recruited to join a top-secret mission for the Air Force, a renegade pilot (Sheen) finds himself coping with an incompetent admiral (Bridges) and a carefully selected squadron of flyers who are either inept or half-blind.",6.4,588.0
100143.0,Miami Blues,"When Fred gets out of prison, he decides to start over in Miami, where he starts a violent one-man crime wave. He soon meets up with amiable college student Susie. Opposing Fred is Sgt Hoke Moseley, a cop who is getting a bit old for the job, especially since the job of cop in 1980's Miami is getting crazier all the time.",5.7,42.0
302886.0,Old School,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,6.6,552.0
102303.0,Life Stinks,A rich businessman makes a bet he can survive on the streets of a rough Los Angeles neighborhood for 30 days completely penniless. During his stay he discovers another side of life and falls in love with with a homeless woman.,5.5,48.0
305224.0,Anger Management,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",5.9,937.0
19760.0,Man with a Movie Camera,"A man travels around a city with a camera slung over his shoulder, documenting urban life with dazzling invention.",8.1,114.0
119215.0,Good Burger,Two hapless youths lead their burger joint in a fight against the giant fast-food chain across the street.,5.4,113.0
210070.0,Ginger Snaps,"The story of two outcast sisters, Ginger (Katharine Isabelle) and Brigitte (Emily Perkins), in the mindless suburban town of Bailey Downs. On the night of Ginger's first period, she is savagely attacked by a wild creature. Ginger's wounds miraculously heal but something is not quite right. Now Brigitte must save her sister and save herself.",6.6,211.0
323944.0,Shattered Glass,"Fact-based 2003 drama about the young journalist Stephen Glass, who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.",6.6,114.0
85615.0,Gorky Park,"Police Inspector Renko tries to solve the case of three bodies found in Moscow's Gorky Park but finds his attempts to solve the crime impeded by his superiors. Working on his own, Renko seeks out more information and stumbles across a conspiracy involving the highest levels of the government.",6.4,62.0
102181.0,Kafka,"Kafka, an insurance worker gets embroiled in an underground group after a co-worker is murdered. The underground group is responsible for bombings all over town, attempting to thwart a secret organization that controls the major events in society. He eventually penetrates the secret organization and must confront them.",6.6,28.0
110367.0,Little Women,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.",7.0,222.0
72081.0,The Return of the Pink Panther,The famous Pink Panther jewel has once again been stolen and Inspector Clouseau is called in to catch the thief. The Inspector is convinced that 'The Phantom' has returned and utilises all of his resources – himself and his Asian manservant – to reveal the identity of 'The Phantom'.,6.7,138.0
91799.0,Psycho III,"Norman Bates is still running his little motel, and he has kept the dressed skeleton he calls mother. One of his guests is a young girl who has left the convent where she lived. To get some help he employs a young man. One day a nosey journalist comes to see him to ask questions about his past.",5.4,79.0
116629.0,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",6.7,3334.0
62622.0,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",7.9,3075.0
117381.0,Primal Fear,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a 3rd person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.",7.4,644.0
117913.0,A Time to Kill,"A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",7.0,522.0
325710.0,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",7.3,1946.0
132477.0,October Sky,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",7.4,259.0
99005.0,Air America,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",5.3,146.0
113097.0,Forget Paris,"Mickey Gordon is a basketball referee who travels to France to bury his father. Ellen Andrews is an American living in Paris who works for the airline he flies on. They meet and fall in love, but their relationship goes through many difficult patches. The story is told in flashback by their friends at a restaurant waiting for them to arrive.",6.1,38.0
109361.0,Cabin Boy,"A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat, and faces the wrath of a crew that considers him bad luck.",4.9,28.0
105690.0,Under Siege,"This action-packed thriller takes place on the soon-to-be-decommissioned USS Missouri. Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",6.1,405.0
119951.0,Private Parts,"The auto-biographical story of Howard Stern, the radio-rebel who is now also a TV-personality, an author and a movie star.",6.7,106.0
120780.0,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",6.5,338.0
120789.0,Pleasantville,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",7.1,498.0
128445.0,Rushmore,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",7.5,688.0
120797.0,Pushing Tin,"Two air traffic controllers (John Cusack, Billy Bob Thornton) who thrive on living dangerously compete to outdo each other on several levels.",5.7,117.0
79574.0,Moonraker,During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind.,5.9,551.0
250081.0,Storytelling,College and high school serve as the backdrop for two stories about dysfunction and personal turmoil.,6.4,64.0
287978.0,Daredevil,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.",5.0,1551.0
150662.0,Show Me Love,"Åmål is a small insignificant town where nothing ever happens, where the latest trends are out of date when they get there. Young Elin has a bit of a bad reputation when it comes to guys, but the fact is that she has never done *it*. Another girl in her school, Agnes, is in love with her but is too shy to do anything about it. For different reasons, Elin ends up at Agnes' birthday party as the only guest. They have a girl's night out together but after that Elin desperately avoids Agnes, refusing to even consider her own homosexuality.",7.1,134.0
319262.0,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",6.2,2462.0
357413.0,Anchorman: The Legend of Ron Burgundy,"It's the 1970s, and San Diego super-sexist anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",6.7,1523.0
390384.0,Primer,"Friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",6.9,671.0
387564.0,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",7.2,2255.0
317705.0,The Incredibles,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",7.4,5290.0
368891.0,National Treasure,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",6.4,1974.0
58946.0,The Battle of Algiers,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,7.8,167.0
338751.0,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",7.0,1526.0
120667.0,Fantastic Four,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",5.5,3040.0
414852.0,District B13,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",6.5,572.0
458352.0,The Devil Wears Prada,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,7.0,3198.0
414993.0,The Fountain,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",6.8,852.0
362225.0,Tell No One,"A man receives a mysterious e-mail appearing to be from his wife, who was murdered years earlier. As he frantically tries to find out whether she's alive, he finds himself being implicated in her death.",7.4,350.0
765429.0,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",7.4,1527.0
477348.0,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",7.7,3083.0
910970.0,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",7.8,6439.0
830515.0,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",6.1,3015.0
480669.0,Timecrimes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,7.0,313.0
438488.0,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",5.9,2496.0
1285016.0,The Social Network,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",7.1,3492.0
1566648.0,Waiting for 'Superman',"Gripping, heartbreaking, and ultimately hopeful, Waiting for Superman is an impassioned indictment of the American school system from An Inconvenient Truth director Davis Guggenheim.",6.9,45.0
477080.0,Unstoppable,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania, and only two men can stop it: a veteran engineer and a young conductor. Thousands of lives hang in the balance as these ordinary heroes attempt to chase down one million tons of hurtling steel and prevent an epic disaster.",6.3,1193.0
1320261.0,Gulliver's Travels,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",4.9,633.0
1411238.0,No Strings Attached,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",6.1,1367.0
945513.0,Source Code,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",7.1,2752.0
993842.0,Hanna,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",6.5,1284.0
1650062.0,Super 8,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",6.6,2496.0
1284575.0,Bad Teacher,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",5.4,1634.0
1787777.0,Page One: Inside the New York Times,Unprecedented access to the New York Times newsroom yields a complex view of the transformation of a media landscape fraught with both peril and opportunity.,7.1,20.0
433035.0,Real Steel,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.",6.6,2749.0
1446714.0,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",6.3,5152.0
1217209.0,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",6.7,4760.0
1343727.0,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",6.6,1971.0
1966604.0,The Imposter,"It’s 1994: a 13-year-old boy disappears from his home in San Antonio, Texas. Three and a half years later, he is found alive, thousands of miles away, in Spain. Disoriented and quivering with fear, he divulges his shocking story of kidnap and torture. His family is overjoyed to bring him home. But all is not what it seems. Sure, he has the same tattoos, but he looks decidedly different, and he now speaks with a strange accent. Why doesn't the family seem to notice these glaring inconsistencies? It's only when an investigator starts asking questions that this astounding true story takes an even stranger turn.",7.4,273.0
1772341.0,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",7.1,4656.0
1623205.0,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",5.7,3576.0
1483013.0,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",6.4,4862.0
1723121.0,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,6.8,3053.0
1234721.0,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",5.7,2385.0
2525342.0,"A Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times",Jayson Blair is the most infamous serial plagiarist of our time. He unleashed the massive scandal that rocked the New York Times and the entire world of journalism.,0.0,0.0
2872732.0,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",6.3,6048.0
2381249.0,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",7.1,3274.0
455944.0,The Equalizer,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",7.1,2997.0
2109248.0,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",5.8,3136.0
3011894.0,Wild Tales,Six short stories that explore the extremities of human behavior involving people in distress.,7.7,878.0
3385516.0,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",6.4,4831.0
3460252.0,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,7.6,4405.0
1791682.0,While We're Young,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,5.8,387.0
2935476.0,Far from the Madding Crowd,"Based on the literary classic by Thomas Hardy, Far from the Madding Crowd is the story of independent, beautiful and headstrong Bathsheba Everdene, who attracts three very different suitors: Gabriel Oak, a sheep farmer, captivated by her fetching willfulness; Frank Troy, a handsome and reckless Sergeant; and William Boldwood, a prosperous and mature bachelor. This timeless story of Bathsheba's choices and passions explores the nature of relationships and love – as well as the human ability to overcome hardships through resilience and perseverance.",6.8,346.0
3659388.0,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",7.6,7442.0
2379713.0,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",6.3,4552.0
2401878.0,Anomalisa,A man crippled by the mundanity of his life experiences something out of the ordinary.,6.9,472.0
4263482.0,The Witch,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",6.3,1471.0
3682448.0,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",7.2,2633.0
4139124.0,Keanu,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,6.0,434.0
3799694.0,The Nice Guys,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,7.0,2382.0
112682.0,The City of Lost Children,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",7.6,308.0
100150.0,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",7.5,431.0
250258.0,The Experiment,Das Experiment is a shocking psycho thriller about the potential for brutality that humans hide. Even more shocking is the fact that it’s based on an actual occurrence—a 1971 psychological experiment at Stanford University that was aborted prematurely when the experimenters lost control.,7.5,319.0
318034.0,Russian Ark,"A French marquis (Sergei Dreiden) wanders through a vast labyrinth of corridors, theaters and ballrooms at a reception for a Persian ambassador.",7.2,102.0
84777.0,Tenebre,An American writer in Rome is stalked by a serial killer bent on harassing him while killing all people associated with his work on his latest book.,6.6,107.0
62229.0,Le Samouraï,Hitman Jef Costello is a perfectionist who always carefully plans his murders and who never gets caught.,7.9,187.0
53619.0,L'Avventura,"A woman disappears during a Mediterranean boating trip. During the search for the woman, her lover and her best friend become attracted to each other.",7.6,117.0
275491.0,Bad Education,"Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.",7.1,223.0
114660.0,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,6.7,87.0
112365.0,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",6.3,17.0
116669.0,Jack,"Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over.",5.9,340.0
116654.0,The Island of Dr. Moreau,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.,4.6,148.0
112401.0,Assassins,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",6.0,394.0
114148.0,Pocahontas,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.",6.7,1509.0
106339.0,Backbeat,"Chronicles the early days of The Beatles in Hamburg, Germany. The film focuses primarily on the relationship between Stuart Sutcliffe (played by Stephen Dorff) and John Lennon (played by Ian Hart), and also with Sutcliffe's German girlfriend Astrid Kirchherr (played by Sheryl Lee).",6.2,37.0
110167.0,It Could Happen to You,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",6.1,154.0
106489.0,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",7.4,447.0
109842.0,Fresh,"Michael is a 12-year-old drug pusher who lives in a crowded house with his cousins and aunt. His father has become a street bum,but still meets with Fresh on occasion to play chess. Fresh is rather quiet in a crazy world. Fresh's sister is a junkie who sleeps with the dealers that Fresh sells for. As the story progresses Fresh realizes that he doesn't want to sell drugs anymore - he wants revenge.",7.6,56.0
107501.0,The Man without a Face,"The story of a relationship between a teacher and his troubled pupil. Justin McLeod is a former teacher who lives as a recluse on the edge of town. His face is disfigured from an automobile accident and fire ten years before in which a boy was incinerated and for which he was convicted of involuntary manslaughter. He is also suspected of being a pedophile. He is befriended by Chuck, causing the town's suspicion and hostility to be ignited. McLeod inculcates in his protege a love of justice and freedom from prejudice which sustains him beyond the end of the film.",6.2,125.0
63350.0,Night of the Living Dead,"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype.",7.5,591.0
48491.0,Picnic,"The morning of a small town Labor Day picnic, a drifter (Hal Carter) blows into town to visit an old fraternity buddy (Alan Benson) who also happens to be the son of the richest man in town. Hal is an egocentric braggart - all potential and no accomplishment. He meets up with Madge Owens, the town beauty queen and girlfriend of Alan Benson.",6.7,19.0
